No,time,src_ip,dst_ip,src_mac,dst_mac,protocol,src_port,dst_port,eth_type,flag,frame_len,Src_host_count,Src_ARP_count,Src_ICMP_count,Src_IGMP_count,Src_TCP_count,Src_UDP_count,diff_proto_rate,Diff_dest_port,TCP,UDP,ICMP,IGMP,ARP,label
7754,"Jun 14, 2022 20:37:40.830855000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,350,5,0,0,214,29,4,2,1,0,0,0,0,0
7755,"Jun 14, 2022 20:37:40.830887000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,TCP,65535,65535,0x0800,0x0014,54,3547,1044,1150,1150,1353,0,3,15,1,0,0,0,0,0
7756,"Jun 14, 2022 20:37:41.164171000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,351,5,0,0,215,29,4,2,1,0,0,0,0,0
7757,"Jun 14, 2022 20:37:41.164187000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,TCP,65535,65535,0x0800,0x0014,54,3548,1044,1150,1150,1354,0,3,15,1,0,0,0,0,0
7758,"Jun 14, 2022 20:37:41.497501000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,352,5,0,0,216,29,4,2,1,0,0,0,0,0
7759,"Jun 14, 2022 20:37:41.497516000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,TCP,65535,65535,0x0800,0x0014,54,3549,1044,1150,1150,1355,0,3,15,1,0,0,0,0,0
7760,"Jun 14, 2022 20:37:41.830865000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,353,5,0,0,217,29,4,2,1,0,0,0,0,0
7761,"Jun 14, 2022 20:37:41.830901000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,TCP,65535,65535,0x0800,0x0014,54,3550,1044,1150,1150,1356,0,3,15,1,0,0,0,0,0
7762,"Jun 14, 2022 20:37:42.164275000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,354,5,0,0,218,29,4,2,1,0,0,0,0,0
7763,"Jun 14, 2022 20:37:42.164290000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,TCP,65535,65535,0x0800,0x0014,54,3551,1044,1150,1150,1357,0,3,15,1,0,0,0,0,0
7764,"Jun 14, 2022 20:37:42.497609000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,355,5,0,0,219,29,4,2,1,0,0,0,0,0
7765,"Jun 14, 2022 20:37:42.497624000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,TCP,65535,65535,0x0800,0x0014,54,3552,1044,1150,1150,1358,0,3,15,1,0,0,0,0,0
7766,"Jun 14, 2022 20:37:42.830958000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,356,5,0,0,220,29,4,2,1,0,0,0,0,0
7767,"Jun 14, 2022 20:37:42.831067000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,TCP,65535,65535,0x0800,0x0014,54,3553,1044,1150,1150,1359,0,3,15,1,0,0,0,0,0
7768,"Jun 14, 2022 20:37:43.164279000 GMT Summer Time",10.0.0.7,10.0.0.2,0e:e8:90:30:8f:1c,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,357,5,0,0,221,29,4,2,1,0,0,0,0,0
7769,"Jun 14, 2022 20:37:43.164295000 GMT Summer Time",10.0.0.2,10.0.0.7,8e:81:b5:0d:68:3d,0e:e8:90:30:8f:1c,TCP,65535,65535,0x0800,0x0014,54,3554,1044,1150,1150,1360,0,3,15,1,0,0,0,0,0
7770,"Jun 14, 2022 20:37:45.493446000 GMT Summer Time",10.0.0.76,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,1,0,0,0,0,1,1,1,0,1,0,0,0,1
7771,"Jun 14, 2022 20:37:45.493487000 GMT Summer Time",10.0.0.2,10.0.0.76,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3555,1045,1150,1150,1360,0,3,15,0,0,0,0,1,0
7772,"Jun 14, 2022 20:37:46.490888000 GMT Summer Time",10.0.0.2,10.0.0.76,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3556,1046,1150,1150,1360,0,3,15,0,0,0,0,1,0
7773,"Jun 14, 2022 20:37:47.494407000 GMT Summer Time",10.0.0.2,10.0.0.76,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3557,1047,1150,1150,1360,0,3,15,0,0,0,0,1,0
7774,"Jun 14, 2022 20:38:02.545608000 GMT Summer Time",10.0.0.146,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,5,0,0,0,4,1,2,4,0,1,0,0,0,1
7775,"Jun 14, 2022 20:38:02.545645000 GMT Summer Time",10.0.0.2,10.0.0.146,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3558,1048,1150,1150,1360,0,3,15,0,0,0,0,1,0
7776,"Jun 14, 2022 20:38:03.541776000 GMT Summer Time",10.0.0.2,10.0.0.146,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3559,1049,1150,1150,1360,0,3,15,0,0,0,0,1,0
7777,"Jun 14, 2022 20:38:04.545264000 GMT Summer Time",10.0.0.2,10.0.0.146,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3560,1050,1150,1150,1360,0,3,15,0,0,0,0,1,0
7778,"Jun 14, 2022 20:38:15.598221000 GMT Summer Time",10.0.0.23,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,3,0,0,0,1,2,2,2,0,1,0,0,0,1
7779,"Jun 14, 2022 20:38:15.598260000 GMT Summer Time",10.0.0.2,10.0.0.23,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3561,1051,1150,1150,1360,0,3,15,0,0,0,0,1,0
7780,"Jun 14, 2022 20:38:16.603339000 GMT Summer Time",10.0.0.2,10.0.0.23,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3562,1052,1150,1150,1360,0,3,15,0,0,0,0,1,0
7781,"Jun 14, 2022 20:38:17.606923000 GMT Summer Time",10.0.0.2,10.0.0.23,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3563,1053,1150,1150,1360,0,3,15,0,0,0,0,1,0
7782,"Jun 14, 2022 20:38:32.642594000 GMT Summer Time",10.0.0.223,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,2,0,0,0,1,1,2,2,0,1,0,0,0,1
7783,"Jun 14, 2022 20:38:32.642631000 GMT Summer Time",10.0.0.2,10.0.0.223,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3564,1054,1150,1150,1360,0,3,15,0,0,0,0,1,0
7784,"Jun 14, 2022 20:38:33.642090000 GMT Summer Time",10.0.0.2,10.0.0.223,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3565,1055,1150,1150,1360,0,3,15,0,0,0,0,1,0
7785,"Jun 14, 2022 20:38:34.642517000 GMT Summer Time",10.0.0.2,10.0.0.223,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3566,1056,1150,1150,1360,0,3,15,0,0,0,0,1,0
7786,"Jun 14, 2022 20:38:44.682120000 GMT Summer Time",10.0.0.227,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,1,0,0,0,0,1,1,1,0,1,0,0,0,1
7787,"Jun 14, 2022 20:38:44.682168000 GMT Summer Time",10.0.0.2,10.0.0.227,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3567,1057,1150,1150,1360,0,3,15,0,0,0,0,1,0
7788,"Jun 14, 2022 20:38:45.682453000 GMT Summer Time",10.0.0.2,10.0.0.227,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3568,1058,1150,1150,1360,0,3,15,0,0,0,0,1,0
7789,"Jun 14, 2022 20:38:46.682100000 GMT Summer Time",10.0.0.2,10.0.0.227,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3569,1059,1150,1150,1360,0,3,15,0,0,0,0,1,0
7790,"Jun 14, 2022 20:38:56.728838000 GMT Summer Time",10.0.0.159,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,3,0,0,0,0,3,1,1,0,1,0,0,0,1
7791,"Jun 14, 2022 20:38:56.728862000 GMT Summer Time",10.0.0.2,10.0.0.159,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3570,1060,1150,1150,1360,0,3,15,0,0,0,0,1,0
7792,"Jun 14, 2022 20:38:57.726107000 GMT Summer Time",10.0.0.2,10.0.0.159,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3571,1061,1150,1150,1360,0,3,15,0,0,0,0,1,0
7793,"Jun 14, 2022 20:38:58.726059000 GMT Summer Time",10.0.0.2,10.0.0.159,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3572,1062,1150,1150,1360,0,3,15,0,0,0,0,1,0
7794,"Jun 14, 2022 20:39:11.787315000 GMT Summer Time",10.0.0.188,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,1,0,0,0,0,1,1,1,0,1,0,0,0,1
7795,"Jun 14, 2022 20:39:11.787338000 GMT Summer Time",10.0.0.2,10.0.0.188,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3573,1063,1150,1150,1360,0,3,15,0,0,0,0,1,0
7796,"Jun 14, 2022 20:39:12.786171000 GMT Summer Time",10.0.0.2,10.0.0.188,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3574,1064,1150,1150,1360,0,3,15,0,0,0,0,1,0
7797,"Jun 14, 2022 20:39:13.786618000 GMT Summer Time",10.0.0.2,10.0.0.188,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3575,1065,1150,1150,1360,0,3,15,0,0,0,0,1,0
7798,"Jun 14, 2022 20:39:28.831013000 GMT Summer Time",10.0.0.94,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,1,0,0,0,0,1,1,1,0,1,0,0,0,1
7799,"Jun 14, 2022 20:39:28.831031000 GMT Summer Time",10.0.0.2,10.0.0.94,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3576,1066,1150,1150,1360,0,3,15,0,0,0,0,1,0
7800,"Jun 14, 2022 20:39:29.829869000 GMT Summer Time",10.0.0.2,10.0.0.94,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3577,1067,1150,1150,1360,0,3,15,0,0,0,0,1,0
7801,"Jun 14, 2022 20:39:30.834328000 GMT Summer Time",10.0.0.2,10.0.0.94,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3578,1068,1150,1150,1360,0,3,15,0,0,0,0,1,0
7802,"Jun 14, 2022 20:39:42.879827000 GMT Summer Time",10.0.0.169,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,2,0,0,0,1,1,2,2,0,1,0,0,0,1
7803,"Jun 14, 2022 20:39:42.879881000 GMT Summer Time",10.0.0.2,10.0.0.169,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3579,1069,1150,1150,1360,0,3,15,0,0,0,0,1,0
7804,"Jun 14, 2022 20:39:43.882480000 GMT Summer Time",10.0.0.2,10.0.0.169,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3580,1070,1150,1150,1360,0,3,15,0,0,0,0,1,0
7805,"Jun 14, 2022 20:39:44.881690000 GMT Summer Time",10.0.0.2,10.0.0.169,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3581,1071,1150,1150,1360,0,3,15,0,0,0,0,1,0
7806,"Jun 14, 2022 20:39:58.935203000 GMT Summer Time",10.0.0.173,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,4,0,0,0,2,2,2,2,0,1,0,0,0,1
7807,"Jun 14, 2022 20:39:58.935249000 GMT Summer Time",10.0.0.2,10.0.0.173,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3582,1072,1150,1150,1360,0,3,15,0,0,0,0,1,0
7808,"Jun 14, 2022 20:39:59.933946000 GMT Summer Time",10.0.0.2,10.0.0.173,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3583,1073,1150,1150,1360,0,3,15,0,0,0,0,1,0
7809,"Jun 14, 2022 20:40:00.939194000 GMT Summer Time",10.0.0.2,10.0.0.173,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3584,1074,1150,1150,1360,0,3,15,0,0,0,0,1,0
7810,"Jun 14, 2022 20:40:13.994243000 GMT Summer Time",10.0.0.109,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,1,0,0,0,0,1,1,1,0,1,0,0,0,1
7811,"Jun 14, 2022 20:40:13.994294000 GMT Summer Time",10.0.0.2,10.0.0.109,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3585,1075,1150,1150,1360,0,3,15,0,0,0,0,1,0
7812,"Jun 14, 2022 20:40:14.995391000 GMT Summer Time",10.0.0.2,10.0.0.109,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3586,1076,1150,1150,1360,0,3,15,0,0,0,0,1,0
7813,"Jun 14, 2022 20:40:15.999213000 GMT Summer Time",10.0.0.2,10.0.0.109,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3587,1077,1150,1150,1360,0,3,15,0,0,0,0,1,0
7814,"Jun 14, 2022 20:40:31.065871000 GMT Summer Time",10.0.0.21,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,1,0,0,0,0,1,1,1,0,1,0,0,0,1
7815,"Jun 14, 2022 20:40:31.065918000 GMT Summer Time",10.0.0.2,10.0.0.21,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3588,1078,1150,1150,1360,0,3,15,0,0,0,0,1,0
7816,"Jun 14, 2022 20:40:32.085043000 GMT Summer Time",10.0.0.2,10.0.0.21,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3589,1079,1150,1150,1360,0,3,15,0,0,0,0,1,0
7817,"Jun 14, 2022 20:40:33.083568000 GMT Summer Time",10.0.0.2,10.0.0.21,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3590,1080,1150,1150,1360,0,3,15,0,0,0,0,1,0
7818,"Jun 14, 2022 20:40:47.145077000 GMT Summer Time",10.0.0.184,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,42,4,0,0,0,1,3,2,2,0,1,0,0,0,1
7819,"Jun 14, 2022 20:40:47.145123000 GMT Summer Time",10.0.0.2,10.0.0.184,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3591,1081,1150,1150,1360,0,3,15,0,0,0,0,1,0
7820,"Jun 14, 2022 20:40:48.142459000 GMT Summer Time",10.0.0.2,10.0.0.184,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3592,1082,1150,1150,1360,0,3,15,0,0,0,0,1,0
7821,"Jun 14, 2022 20:40:49.141807000 GMT Summer Time",10.0.0.2,10.0.0.184,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,3593,1083,1150,1150,1360,0,3,15,0,0,0,0,1,0
7822,"Jun 14, 2022 20:40:54.888061000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,444,6,0,0,80,358,3,1,1,0,0,0,0,0
7823,"Jun 14, 2022 20:40:54.888076000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,0,0,0x0800,0x0014,54,3594,1083,1150,1150,1361,0,3,15,1,0,0,0,0,0
7824,"Jun 14, 2022 20:40:55.137986000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,445,6,0,0,81,358,3,1,1,0,0,0,0,0
7825,"Jun 14, 2022 20:40:55.138006000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,0,0,0x0800,0x0014,54,3595,1083,1150,1150,1362,0,3,15,1,0,0,0,0,0
7826,"Jun 14, 2022 20:40:55.387659000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,446,6,0,0,82,358,3,1,1,0,0,0,0,0
7827,"Jun 14, 2022 20:40:55.387675000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,0,0,0x0800,0x0014,54,3596,1083,1150,1150,1363,0,3,15,1,0,0,0,0,0
7828,"Jun 14, 2022 20:40:55.637656000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,447,6,0,0,83,358,3,1,1,0,0,0,0,0
7829,"Jun 14, 2022 20:40:55.637670000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,0,0,0x0800,0x0014,54,3597,1083,1150,1150,1364,0,3,15,1,0,0,0,0,0
7830,"Jun 14, 2022 20:40:55.887658000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,448,6,0,0,84,358,3,1,1,0,0,0,0,0
7831,"Jun 14, 2022 20:40:55.887675000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,0,0,0x0800,0x0014,54,3598,1083,1150,1150,1365,0,3,15,1,0,0,0,0,0
7832,"Jun 14, 2022 20:40:56.137800000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,449,6,0,0,85,358,3,1,1,0,0,0,0,0
7833,"Jun 14, 2022 20:40:56.137824000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,0,0,0x0800,0x0014,54,3599,1083,1150,1150,1366,0,3,15,1,0,0,0,0,0
7834,"Jun 14, 2022 20:40:56.387663000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,450,6,0,0,86,358,3,1,1,0,0,0,0,0
7835,"Jun 14, 2022 20:40:56.387682000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,0,0,0x0800,0x0014,54,3600,1083,1150,1150,1367,0,3,15,1,0,0,0,0,0
7836,"Jun 14, 2022 20:40:56.637657000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,451,6,0,0,87,358,3,1,1,0,0,0,0,0
7837,"Jun 14, 2022 20:40:56.637671000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,0,0,0x0800,0x0014,54,3601,1083,1150,1150,1368,0,3,15,1,0,0,0,0,0
7838,"Jun 14, 2022 20:40:56.887658000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,0,0,0x0800,0x0000,60,452,6,0,0,88,358,3,1,1,0,0,0,0,0
